original_chip_id,dates,lc,x_center,y_center,epsg,chip_id
70941,"['20230316', '20230624', '20230922', '20231221']",11,426620.0,7091910.0,32751,9738
70930,"['20230316', '20230624', '20230922', '20231221']",11,415620.0,7091910.0,32751,9739
70924,"['20230316', '20230624', '20230922', '20231221']",11,407620.0,7091910.0,32751,9740
70907,"['20230316', '20230624', '20230922', '20231221']",11,481620.0,7092910.0,32751,9741
70892,"['20230316', '20230624', '20230922', '20231221']",11,417620.0,7092910.0,32751,9742
70889,"['20230316', '20230624', '20230922', '20231221']",11,414620.0,7092910.0,32751,9743
70885,"['20230316', '20230624', '20230922', '20231221']",11,409620.0,7092910.0,32751,9744
70883,"['20230316', '20230624', '20230922', '20231221']",11,407620.0,7092910.0,32751,9745
70865,"['20230316', '20230624', '20230922', '20231221']",11,477620.0,7093910.0,32751,9746
70862,"['20230316', '20230624', '20230922', '20231221']",11,472620.0,7093910.0,32751,9747
70856,"['20230316', '20230624', '20230922', '20231221']",11,421620.0,7093910.0,32751,9748
70829,"['20230316', '20230624', '20230922', '20231221']",11,480620.0,7094910.0,32751,9749
70825,"['20230316', '20230624', '20230922', '20231221']",11,476620.0,7094910.0,32751,9750
70816,"['20230316', '20230624', '20230922', '20231221']",11,410620.0,7094910.0,32751,9751
70814,"['20230316', '20230624', '20230922', '20231221']",11,408620.0,7094910.0,32751,9752
70811,"['20230316', '20230624', '20230922', '20231221']",11,405620.0,7094910.0,32751,9753
70808,"['20230316', '20230624', '20230922', '20231221']",11,402620.0,7094910.0,32751,9754
70805,"['20230316', '20230624', '20230922', '20231221']",11,487620.0,7095910.0,32751,9755
70796,"['20230316', '20230624', '20230922', '20231221']",11,478620.0,7095910.0,32751,9756
70774,"['20230316', '20230624', '20230922', '20231221']",11,401620.0,7095910.0,32751,9757
70760,"['20230316', '20230624', '20230922', '20231221']",11,450620.0,7096910.0,32751,9758
70756,"['20230316', '20230624', '20230922', '20231221']",11,415620.0,7096910.0,32751,9759
70739,"['20230316', '20230624', '20230922', '20231221']",11,481620.0,7097910.0,32751,9760
70733,"['20230316', '20230624', '20230922', '20231221']",11,462620.0,7097910.0,32751,9761
70724,"['20230316', '20230624', '20230922', '20231221']",11,412620.0,7097910.0,32751,9762
70723,"['20230316', '20230624', '20230922', '20231221']",11,411620.0,7097910.0,32751,9763
70679,"['20230316', '20230624', '20230922', '20231221']",11,437620.0,7099910.0,32751,9764
70668,"['20230316', '20230624', '20230922', '20231221']",11,413620.0,7099910.0,32751,9765
70665,"['20230316', '20230624', '20230922', '20231221']",11,410620.0,7099910.0,32751,9766
70642,"['20230316', '20230624', '20230922', '20231221']",11,406620.0,7100910.0,32751,9767
70641,"['20230316', '20230624', '20230922', '20231221']",11,401620.0,7100910.0,32751,9768
70630,"['20230316', '20230624', '20230922', '20231221']",11,414620.0,7101910.0,32751,9769
70628,"['20230316', '20230624', '20230922', '20231221']",11,408620.0,7101910.0,32751,9770
70602,"['20230316', '20230624', '20230922', '20231221']",11,416620.0,7103910.0,32751,9771
70594,"['20230316', '20230624', '20230922', '20231221']",11,503620.0,7104910.0,32751,9772
70577,"['20230316', '20230624', '20230922', '20231221']",11,503620.0,7105910.0,32751,9773
70566,"['20230316', '20230624', '20230922', '20231221']",11,412620.0,7105910.0,32751,9774
70564,"['20230316', '20230624', '20230922', '20231221']",11,402620.0,7105910.0,32751,9775
70549,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7106910.0,32751,9776
70521,"['20230316', '20230624', '20230922', '20231221']",11,400620.0,7107910.0,32751,9777
70511,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7108910.0,32751,9778
70509,"['20230316', '20230624', '20230922', '20231221']",11,439620.0,7108910.0,32751,9779
70498,"['20230316', '20230624', '20230922', '20231221']",11,484620.0,7109910.0,32751,9780
70496,"['20230316', '20230624', '20230922', '20231221']",11,476620.0,7109910.0,32751,9781
70493,"['20230316', '20230624', '20230922', '20231221']",11,471620.0,7109910.0,32751,9782
70482,"['20230316', '20230624', '20230922', '20231221']",11,403620.0,7109910.0,32751,9783
70481,"['20230316', '20230624', '20230922', '20231221']",11,402620.0,7109910.0,32751,9784
70480,"['20230316', '20230624', '20230922', '20231221']",11,400620.0,7109910.0,32751,9785
70476,"['20230316', '20230624', '20230922', '20231221']",11,488620.0,7110910.0,32751,9786
70464,"['20230316', '20230624', '20230922', '20231221']",11,468620.0,7110910.0,32751,9787
70461,"['20230316', '20230624', '20230922', '20231221']",11,451620.0,7110910.0,32751,9788
70455,"['20230316', '20230624', '20230922', '20231221']",11,404620.0,7110910.0,32751,9789
70448,"['20230316', '20230624', '20230922', '20231221']",11,489620.0,7111910.0,32751,9790
70432,"['20230316', '20230624', '20230922', '20231221']",11,460620.0,7111910.0,32751,9791
70425,"['20230316', '20230624', '20230922', '20231221']",11,403620.0,7111910.0,32751,9792
70412,"['20230316', '20230624', '20230922', '20231221']",11,481620.0,7112910.0,32751,9793
70402,"['20230316', '20230624', '20230922', '20231221']",11,459620.0,7112910.0,32751,9794
70401,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7112910.0,32751,9795
70398,"['20230316', '20230624', '20230922', '20231221']",11,436620.0,7112910.0,32751,9796
70389,"['20230316', '20230624', '20230922', '20231221']",11,486620.0,7113910.0,32751,9797
70377,"['20230316', '20230624', '20230922', '20231221']",11,472620.0,7113910.0,32751,9798
70352,"['20230316', '20230624', '20230922', '20231221']",11,485620.0,7114910.0,32751,9799
70332,"['20230316', '20230624', '20230922', '20231221']",11,428620.0,7114910.0,32751,9800
70305,"['20230316', '20230624', '20230922', '20231221']",11,460620.0,7115910.0,32751,9801
70303,"['20230316', '20230624', '20230922', '20231221']",11,447620.0,7115910.0,32751,9802
70281,"['20230316', '20230624', '20230922', '20231221']",11,484620.0,7116910.0,32751,9803
70277,"['20230316', '20230624', '20230922', '20231221']",11,479620.0,7116910.0,32751,9804
70229,"['20230316', '20230624', '20230922', '20231221']",11,465620.0,7117910.0,32751,9805
70217,"['20230316', '20230624', '20230922', '20231221']",11,406620.0,7117910.0,32751,9806
70208,"['20230316', '20230624', '20230922', '20231221']",11,488620.0,7118910.0,32751,9807
70179,"['20230316', '20230624', '20230922', '20231221']",11,434620.0,7118910.0,32751,9808
70178,"['20230316', '20230624', '20230922', '20231221']",11,433620.0,7118910.0,32751,9809
70176,"['20230316', '20230624', '20230922', '20231221']",11,421620.0,7118910.0,32751,9810
70174,"['20230316', '20230624', '20230922', '20231221']",11,417620.0,7118910.0,32751,9811
70165,"['20230316', '20230624', '20230922', '20231221']",11,402620.0,7118910.0,32751,9812
70141,"['20230316', '20230624', '20230922', '20231221']",11,462620.0,7119910.0,32751,9813
70098,"['20230316', '20230624', '20230922', '20231221']",11,466620.0,7120910.0,32751,9814
70085,"['20230316', '20230624', '20230922', '20231221']",11,418620.0,7120910.0,32751,9815
70082,"['20230316', '20230624', '20230922', '20231221']",11,410620.0,7120910.0,32751,9816
70073,"['20230316', '20230624', '20230922', '20231221']",11,401620.0,7120910.0,32751,9817
70057,"['20230316', '20230624', '20230922', '20231221']",11,466620.0,7121910.0,32751,9818
70053,"['20230316', '20230624', '20230922', '20231221']",11,462620.0,7121910.0,32751,9819
69959,"['20230316', '20230624', '20230922', '20231221']",11,449620.0,7123910.0,32751,9820
69955,"['20230316', '20230624', '20230922', '20231221']",11,411620.0,7123910.0,32751,9821
69921,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7124910.0,32751,9822
69904,"['20230316', '20230624', '20230922', '20231221']",11,477620.0,7125910.0,32751,9823
69884,"['20230316', '20230624', '20230922', '20231221']",11,443620.0,7125910.0,32751,9824
69764,"['20230316', '20230624', '20230922', '20231221']",11,475620.0,7128910.0,32751,9825
69758,"['20230316', '20230624', '20230922', '20231221']",11,467620.0,7128910.0,32751,9826
69719,"['20230316', '20230624', '20230922', '20231221']",11,403620.0,7128910.0,32751,9827
69718,"['20230316', '20230624', '20230922', '20231221']",11,402620.0,7128910.0,32751,9828
69716,"['20230316', '20230624', '20230922', '20231221']",11,400620.0,7128910.0,32751,9829
69689,"['20230316', '20230624', '20230922', '20231221']",11,444620.0,7129910.0,32751,9830
69685,"['20230316', '20230624', '20230922', '20231221']",11,439620.0,7129910.0,32751,9831
69657,"['20230316', '20230624', '20230922', '20231221']",11,401620.0,7129910.0,32751,9832
69646,"['20230316', '20230624', '20230922', '20231221']",11,472620.0,7130910.0,32751,9833
69641,"['20230316', '20230624', '20230922', '20231221']",11,461620.0,7130910.0,32751,9834
69614,"['20230316', '20230624', '20230922', '20231221']",11,424620.0,7130910.0,32751,9835
69613,"['20230316', '20230624', '20230922', '20231221']",11,422620.0,7130910.0,32751,9836
69602,"['20230316', '20230624', '20230922', '20231221']",11,409620.0,7130910.0,32751,9837
69592,"['20230316', '20230624', '20230922', '20231221']",11,485620.0,7131910.0,32751,9838
69590,"['20230316', '20230624', '20230922', '20231221']",11,480620.0,7131910.0,32751,9839
69582,"['20230316', '20230624', '20230922', '20231221']",11,470620.0,7131910.0,32751,9840
69554,"['20230316', '20230624', '20230922', '20231221']",11,431620.0,7131910.0,32751,9841
69550,"['20230316', '20230624', '20230922', '20231221']",11,427620.0,7131910.0,32751,9842
69549,"['20230316', '20230624', '20230922', '20231221']",11,424620.0,7131910.0,32751,9843
69548,"['20230316', '20230624', '20230922', '20231221']",11,423620.0,7131910.0,32751,9844
69545,"['20230316', '20230624', '20230922', '20231221']",11,418620.0,7131910.0,32751,9845
69526,"['20230316', '20230624', '20230922', '20231221']",11,488620.0,7132910.0,32751,9846
69524,"['20230316', '20230624', '20230922', '20231221']",11,485620.0,7132910.0,32751,9847
69515,"['20230316', '20230624', '20230922', '20231221']",11,472620.0,7132910.0,32751,9848
69494,"['20230316', '20230624', '20230922', '20231221']",11,440620.0,7132910.0,32751,9849
69493,"['20230316', '20230624', '20230922', '20231221']",11,438620.0,7132910.0,32751,9850
69485,"['20230316', '20230624', '20230922', '20231221']",11,428620.0,7132910.0,32751,9851
69474,"['20230316', '20230624', '20230922', '20231221']",11,413620.0,7132910.0,32751,9852
69465,"['20230316', '20230624', '20230922', '20231221']",11,404620.0,7132910.0,32751,9853
69463,"['20230316', '20230624', '20230922', '20231221']",11,402620.0,7132910.0,32751,9854
69459,"['20230316', '20230624', '20230922', '20231221']",11,487620.0,7133910.0,32751,9855
69433,"['20230316', '20230624', '20230922', '20231221']",11,448620.0,7133910.0,32751,9856
69384,"['20230316', '20230624', '20230922', '20231221']",11,475620.0,7134910.0,32751,9857
69382,"['20230316', '20230624', '20230922', '20231221']",11,471620.0,7134910.0,32751,9858
69372,"['20230316', '20230624', '20230922', '20231221']",11,453620.0,7134910.0,32751,9859
69370,"['20230316', '20230624', '20230922', '20231221']",11,451620.0,7134910.0,32751,9860
69342,"['20230316', '20230624', '20230922', '20231221']",11,417620.0,7134910.0,32751,9861
69332,"['20230316', '20230624', '20230922', '20231221']",11,407620.0,7134910.0,32751,9862
69287,"['20230316', '20230624', '20230922', '20231221']",11,435620.0,7135910.0,32751,9863
69257,"['20230316', '20230624', '20230922', '20231221']",11,401620.0,7135910.0,32751,9864
69254,"['20230316', '20230624', '20230922', '20231221']",11,489620.0,7136910.0,32751,9865
69253,"['20230316', '20230624', '20230922', '20231221']",11,482620.0,7136910.0,32751,9866
69243,"['20230316', '20230624', '20230922', '20231221']",11,469620.0,7136910.0,32751,9867
69234,"['20230316', '20230624', '20230922', '20231221']",11,460620.0,7136910.0,32751,9868
69216,"['20230316', '20230624', '20230922', '20231221']",11,435620.0,7136910.0,32751,9869
69214,"['20230316', '20230624', '20230922', '20231221']",11,433620.0,7136910.0,32751,9870
69189,"['20230316', '20230624', '20230922', '20231221']",11,405620.0,7136910.0,32751,9871
69151,"['20230316', '20230624', '20230922', '20231221']",11,438620.0,7137910.0,32751,9872
69148,"['20230316', '20230624', '20230922', '20231221']",11,435620.0,7137910.0,32751,9873
69112,"['20230316', '20230624', '20230922', '20231221']",11,481620.0,7138910.0,32751,9874
69110,"['20230316', '20230624', '20230922', '20231221']",11,479620.0,7138910.0,32751,9875
69100,"['20230316', '20230624', '20230922', '20231221']",11,467620.0,7138910.0,32751,9876
69089,"['20230316', '20230624', '20230922', '20231221']",11,449620.0,7138910.0,32751,9877
69061,"['20230316', '20230624', '20230922', '20231221']",11,412620.0,7138910.0,32751,9878
69033,"['20230316', '20230624', '20230922', '20231221']",11,464620.0,7139910.0,32751,9879
69024,"['20230316', '20230624', '20230922', '20231221']",11,451620.0,7139910.0,32751,9880
69019,"['20230316', '20230624', '20230922', '20231221']",11,446620.0,7139910.0,32751,9881
69011,"['20230316', '20230624', '20230922', '20231221']",11,434620.0,7139910.0,32751,9882
69003,"['20230316', '20230624', '20230922', '20231221']",11,425620.0,7139910.0,32751,9883
68999,"['20230316', '20230624', '20230922', '20231221']",11,421620.0,7139910.0,32751,9884
68988,"['20230316', '20230624', '20230922', '20231221']",11,410620.0,7139910.0,32751,9885
68986,"['20230316', '20230624', '20230922', '20231221']",11,408620.0,7139910.0,32751,9886
68976,"['20230316', '20230624', '20230922', '20231221']",11,481620.0,7140910.0,32751,9887
68924,"['20230316', '20230624', '20230922', '20231221']",11,410620.0,7140910.0,32751,9888
68903,"['20230316', '20230624', '20230922', '20231221']",11,450620.0,7141910.0,32751,9889
68900,"['20230316', '20230624', '20230922', '20231221']",11,437620.0,7141910.0,32751,9890
68898,"['20230316', '20230624', '20230922', '20231221']",11,435620.0,7141910.0,32751,9891
68864,"['20230316', '20230624', '20230922', '20231221']",11,478620.0,7142910.0,32751,9892
68856,"['20230316', '20230624', '20230922', '20231221']",11,462620.0,7142910.0,32751,9893
68842,"['20230316', '20230624', '20230922', '20231221']",11,430620.0,7142910.0,32751,9894
68830,"['20230316', '20230624', '20230922', '20231221']",11,490620.0,7143910.0,32751,9895
68828,"['20230316', '20230624', '20230922', '20231221']",11,488620.0,7143910.0,32751,9896
68827,"['20230316', '20230624', '20230922', '20231221']",11,487620.0,7143910.0,32751,9897
68813,"['20230316', '20230624', '20230922', '20231221']",11,452620.0,7143910.0,32751,9898
68782,"['20230316', '20230624', '20230922', '20231221']",11,450620.0,7144910.0,32751,9899
68779,"['20230316', '20230624', '20230922', '20231221']",11,445620.0,7144910.0,32751,9900
68685,"['20230316', '20230624', '20230922', '20231221']",11,418620.0,7147910.0,32751,9901
68666,"['20230316', '20230624', '20230922', '20231221']",11,444620.0,7148910.0,32751,9902
68654,"['20230316', '20230624', '20230922', '20231221']",11,415620.0,7148910.0,32751,9903
68650,"['20230316', '20230624', '20230922', '20231221']",11,485620.0,7149910.0,32751,9904
68644,"['20230316', '20230624', '20230922', '20231221']",11,478620.0,7149910.0,32751,9905
68642,"['20230316', '20230624', '20230922', '20231221']",11,476620.0,7149910.0,32751,9906
68639,"['20230316', '20230624', '20230922', '20231221']",11,469620.0,7149910.0,32751,9907
68623,"['20230316', '20230624', '20230922', '20231221']",11,425620.0,7149910.0,32751,9908
68622,"['20230316', '20230624', '20230922', '20231221']",11,424620.0,7149910.0,32751,9909
68589,"['20230316', '20230624', '20230922', '20231221']",11,407620.0,7150910.0,32751,9910
68588,"['20230316', '20230624', '20230922', '20231221']",11,406620.0,7150910.0,32751,9911
68586,"['20230316', '20230624', '20230922', '20231221']",11,488620.0,7151910.0,32751,9912
68572,"['20230316', '20230624', '20230922', '20231221']",11,468620.0,7151910.0,32751,9913
68552,"['20230316', '20230624', '20230922', '20231221']",11,407620.0,7151910.0,32751,9914
68550,"['20230316', '20230624', '20230922', '20231221']",11,403620.0,7151910.0,32751,9915
68548,"['20230316', '20230624', '20230922', '20231221']",11,488620.0,7152910.0,32751,9916
68544,"['20230316', '20230624', '20230922', '20231221']",11,482620.0,7152910.0,32751,9917
68541,"['20230316', '20230624', '20230922', '20231221']",11,471620.0,7152910.0,32751,9918
68528,"['20230316', '20230624', '20230922', '20231221']",11,453620.0,7152910.0,32751,9919
68496,"['20230316', '20230624', '20230922', '20231221']",11,469620.0,7153910.0,32751,9920
68489,"['20230316', '20230624', '20230922', '20231221']",11,462620.0,7153910.0,32751,9921
68464,"['20230316', '20230624', '20230922', '20231221']",11,483620.0,7154910.0,32751,9922
68414,"['20230316', '20230624', '20230922', '20231221']",11,453620.0,7155910.0,32751,9923
68406,"['20230316', '20230624', '20230922', '20231221']",11,445620.0,7155910.0,32751,9924
68398,"['20230316', '20230624', '20230922', '20231221']",11,434620.0,7155910.0,32751,9925
68385,"['20230316', '20230624', '20230922', '20231221']",11,480620.0,7156910.0,32751,9926
68367,"['20230316', '20230624', '20230922', '20231221']",11,450620.0,7156910.0,32751,9927
68337,"['20230316', '20230624', '20230922', '20231221']",11,468620.0,7157910.0,32751,9928
68313,"['20230316', '20230624', '20230922', '20231221']",11,432620.0,7157910.0,32751,9929
68312,"['20230316', '20230624', '20230922', '20231221']",11,487620.0,7158910.0,32751,9930
68250,"['20230316', '20230624', '20230922', '20231221']",11,446620.0,7159910.0,32751,9931
68243,"['20230316', '20230624', '20230922', '20231221']",11,439620.0,7159910.0,32751,9932
68242,"['20230316', '20230624', '20230922', '20231221']",11,438620.0,7159910.0,32751,9933
68210,"['20230316', '20230624', '20230922', '20231221']",11,449620.0,7160910.0,32751,9934
68188,"['20230316', '20230624', '20230922', '20231221']",11,419620.0,7160910.0,32751,9935
68180,"['20230316', '20230624', '20230922', '20231221']",11,410620.0,7160910.0,32751,9936
68177,"['20230316', '20230624', '20230922', '20231221']",11,407620.0,7160910.0,32751,9937
68172,"['20230316', '20230624', '20230922', '20231221']",11,467620.0,7161910.0,32751,9938
68169,"['20230316', '20230624', '20230922', '20231221']",11,460620.0,7161910.0,32751,9939
68148,"['20230316', '20230624', '20230922', '20231221']",11,425620.0,7161910.0,32751,9940
68141,"['20230316', '20230624', '20230922', '20231221']",11,417620.0,7161910.0,32751,9941
68111,"['20230316', '20230624', '20230922', '20231221']",11,444620.0,7162910.0,32751,9942
68110,"['20230316', '20230624', '20230922', '20231221']",11,443620.0,7162910.0,32751,9943
68097,"['20230316', '20230624', '20230922', '20231221']",11,424620.0,7162910.0,32751,9944
68089,"['20230316', '20230624', '20230922', '20231221']",11,413620.0,7162910.0,32751,9945
68079,"['20230316', '20230624', '20230922', '20231221']",11,468620.0,7163910.0,32751,9946
68077,"['20230316', '20230624', '20230922', '20231221']",11,465620.0,7163910.0,32751,9947
68055,"['20230316', '20230624', '20230922', '20231221']",11,431620.0,7163910.0,32751,9948
68038,"['20230316', '20230624', '20230922', '20231221']",11,406620.0,7163910.0,32751,9949
68036,"['20230316', '20230624', '20230922', '20231221']",11,400620.0,7163910.0,32751,9950
68020,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7164910.0,32751,9951
68019,"['20230316', '20230624', '20230922', '20231221']",11,440620.0,7164910.0,32751,9952
68018,"['20230316', '20230624', '20230922', '20231221']",11,439620.0,7164910.0,32751,9953
68002,"['20230316', '20230624', '20230922', '20231221']",11,409620.0,7164910.0,32751,9954
67978,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7165910.0,32751,9955
67968,"['20230316', '20230624', '20230922', '20231221']",11,423620.0,7165910.0,32751,9956
67959,"['20230316', '20230624', '20230922', '20231221']",11,404620.0,7165910.0,32751,9957
67952,"['20230316', '20230624', '20230922', '20231221']",11,482620.0,7166910.0,32751,9958
67946,"['20230316', '20230624', '20230922', '20231221']",11,476620.0,7166910.0,32751,9959
67903,"['20230316', '20230624', '20230922', '20231221']",11,447620.0,7167910.0,32751,9960
67890,"['20230316', '20230624', '20230922', '20231221']",11,430620.0,7167910.0,32751,9961
67859,"['20230316', '20230624', '20230922', '20231221']",11,445620.0,7168910.0,32751,9962
67844,"['20230316', '20230624', '20230922', '20231221']",11,427620.0,7168910.0,32751,9963
67834,"['20230316', '20230624', '20230922', '20231221']",8,501620.0,7169910.0,32751,9964
67833,"['20230316', '20230624', '20230922', '20231221']",11,490620.0,7169910.0,32751,9965
67828,"['20230316', '20230624', '20230922', '20231221']",11,476620.0,7169910.0,32751,9966
67826,"['20230316', '20230624', '20230922', '20231221']",11,470620.0,7169910.0,32751,9967
67819,"['20230316', '20230624', '20230922', '20231221']",11,442620.0,7169910.0,32751,9968
67817,"['20230316', '20230624', '20230922', '20231221']",11,440620.0,7169910.0,32751,9969
67813,"['20230316', '20230624', '20230922', '20231221']",11,431620.0,7169910.0,32751,9970
67794,"['20230316', '20230624', '20230922', '20231221']",11,481620.0,7170910.0,32751,9971
67780,"['20230316', '20230624', '20230922', '20231221']",11,440620.0,7170910.0,32751,9972
67733,"['20230316', '20230624', '20230922', '20231221']",11,427620.0,7171910.0,32751,9973
67695,"['20230316', '20230624', '20230922', '20231221']",11,417620.0,7172910.0,32751,9974
67688,"['20230316', '20230624', '20230922', '20231221']",11,403620.0,7172910.0,32751,9975
67685,"['20230316', '20230624', '20230922', '20231221']",11,400620.0,7172910.0,32751,9976
67665,"['20230316', '20230624', '20230922', '20231221']",11,436620.0,7173910.0,32751,9977
67664,"['20230316', '20230624', '20230922', '20231221']",11,435620.0,7173910.0,32751,9978
67648,"['20230316', '20230624', '20230922', '20231221']",11,412620.0,7173910.0,32751,9979
67643,"['20230316', '20230624', '20230922', '20231221']",11,487620.0,7174910.0,32751,9980
67635,"['20230316', '20230624', '20230922', '20231221']",11,476620.0,7174910.0,32751,9981
67619,"['20230316', '20230624', '20230922', '20231221']",11,437620.0,7174910.0,32751,9982
67616,"['20230316', '20230624', '20230922', '20231221']",11,434620.0,7174910.0,32751,9983
67583,"['20230316', '20230624', '20230922', '20231221']",11,477620.0,7175910.0,32751,9984
67580,"['20230316', '20230624', '20230922', '20231221']",11,469620.0,7175910.0,32751,9985
67546,"['20230316', '20230624', '20230922', '20231221']",11,414620.0,7175910.0,32751,9986
67541,"['20230316', '20230624', '20230922', '20231221']",11,406620.0,7175910.0,32751,9987
67530,"['20230316', '20230624', '20230922', '20231221']",11,484620.0,7176910.0,32751,9988
67512,"['20230316', '20230624', '20230922', '20231221']",11,447620.0,7176910.0,32751,9989
67491,"['20230316', '20230624', '20230922', '20231221']",11,419620.0,7176910.0,32751,9990
67490,"['20230316', '20230624', '20230922', '20231221']",11,418620.0,7176910.0,32751,9991
67426,"['20230316', '20230624', '20230922', '20231221']",11,414620.0,7177910.0,32751,9992
67402,"['20230316', '20230624', '20230922', '20231221']",11,479620.0,7178910.0,32751,9993
67314,"['20230316', '20230624', '20230922', '20231221']",11,438620.0,7179910.0,32751,9994
67310,"['20230316', '20230624', '20230922', '20231221']",11,434620.0,7179910.0,32751,9995
67296,"['20230316', '20230624', '20230922', '20231221']",11,412620.0,7179910.0,32751,9996
67289,"['20230316', '20230624', '20230922', '20231221']",11,405620.0,7179910.0,32751,9997
67269,"['20230316', '20230624', '20230922', '20231221']",11,458620.0,7180910.0,32751,9998
67240,"['20230316', '20230624', '20230922', '20231221']",11,419620.0,7180910.0,32751,9999
67239,"['20230316', '20230624', '20230922', '20231221']",11,418620.0,7180910.0,32751,10000
67228,"['20230316', '20230624', '20230922', '20231221']",11,407620.0,7180910.0,32751,10001
67222,"['20230316', '20230624', '20230922', '20231221']",11,484620.0,7181910.0,32751,10002
67216,"['20230316', '20230624', '20230922', '20231221']",11,471620.0,7181910.0,32751,10003
67207,"['20230316', '20230624', '20230922', '20231221']",11,461620.0,7181910.0,32751,10004
67203,"['20230316', '20230624', '20230922', '20231221']",11,449620.0,7181910.0,32751,10005
67200,"['20230316', '20230624', '20230922', '20231221']",11,446620.0,7181910.0,32751,10006
67151,"['20230316', '20230624', '20230922', '20231221']",11,448620.0,7182910.0,32751,10007
67147,"['20230316', '20230624', '20230922', '20231221']",11,442620.0,7182910.0,32751,10008
67146,"['20230316', '20230624', '20230922', '20231221']",11,440620.0,7182910.0,32751,10009
67132,"['20230316', '20230624', '20230922', '20231221']",11,424620.0,7182910.0,32751,10010
67126,"['20230316', '20230624', '20230922', '20231221']",11,418620.0,7182910.0,32751,10011
67125,"['20230316', '20230624', '20230922', '20231221']",11,417620.0,7182910.0,32751,10012
67113,"['20230316', '20230624', '20230922', '20231221']",11,401620.0,7182910.0,32751,10013
67081,"['20230316', '20230624', '20230922', '20231221']",11,421620.0,7183910.0,32751,10014
67070,"['20230316', '20230624', '20230922', '20231221']",11,408620.0,7183910.0,32751,10015
67054,"['20230316', '20230624', '20230922', '20231221']",11,452620.0,7184910.0,32751,10016
67023,"['20230316', '20230624', '20230922', '20231221']",11,410620.0,7184910.0,32751,10017
67009,"['20230316', '20230624', '20230922', '20231221']",11,466620.0,7185910.0,32751,10018
66985,"['20230316', '20230624', '20230922', '20231221']",11,429620.0,7185910.0,32751,10019
66981,"['20230316', '20230624', '20230922', '20231221']",11,425620.0,7185910.0,32751,10020
66952,"['20230316', '20230624', '20230922', '20231221']",11,462620.0,7186910.0,32751,10021
66947,"['20230316', '20230624', '20230922', '20231221']",11,453620.0,7186910.0,32751,10022
66939,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7186910.0,32751,10023
66937,"['20230316', '20230624', '20230922', '20231221']",11,439620.0,7186910.0,32751,10024
66931,"['20230316', '20230624', '20230922', '20231221']",11,432620.0,7186910.0,32751,10025
66927,"['20230316', '20230624', '20230922', '20231221']",11,428620.0,7186910.0,32751,10026
66910,"['20230316', '20230624', '20230922', '20231221']",11,403620.0,7186910.0,32751,10027
66908,"['20230316', '20230624', '20230922', '20231221']",11,400620.0,7186910.0,32751,10028
66878,"['20230316', '20230624', '20230922', '20231221']",11,427620.0,7187910.0,32751,10029
66870,"['20230316', '20230624', '20230922', '20231221']",11,419620.0,7187910.0,32751,10030
66867,"['20230316', '20230624', '20230922', '20231221']",11,414620.0,7187910.0,32751,10031
66855,"['20230316', '20230624', '20230922', '20231221']",11,488620.0,7188910.0,32751,10032
66837,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7188910.0,32751,10033
66831,"['20230316', '20230624', '20230922', '20231221']",11,435620.0,7188910.0,32751,10034
66829,"['20230316', '20230624', '20230922', '20231221']",11,431620.0,7188910.0,32751,10035
66782,"['20230316', '20230624', '20230922', '20231221']",11,447620.0,7189910.0,32751,10036
66776,"['20230316', '20230624', '20230922', '20231221']",11,441620.0,7189910.0,32751,10037
66746,"['20230316', '20230624', '20230922', '20231221']",11,408620.0,7189910.0,32751,10038
66702,"['20230316', '20230624', '20230922', '20231221']",11,429620.0,7190910.0,32751,10039
66697,"['20230316', '20230624', '20230922', '20231221']",11,422620.0,7190910.0,32751,10040
66692,"['20230316', '20230624', '20230922', '20231221']",11,417620.0,7190910.0,32751,10041
66690,"['20230316', '20230624', '20230922', '20231221']",11,412620.0,7190910.0,32751,10042
66685,"['20230316', '20230624', '20230922', '20231221']",11,404620.0,7190910.0,32751,10043
66684,"['20230316', '20230624', '20230922', '20231221']",11,403620.0,7190910.0,32751,10044
66682,"['20230316', '20230624', '20230922', '20231221']",11,401620.0,7190910.0,32751,10045
66670,"['20230316', '20230624', '20230922', '20231221']",11,452620.0,7191910.0,32751,10046
66666,"['20230316', '20230624', '20230922', '20231221']",11,445620.0,7191910.0,32751,10047
66651,"['20230316', '20230624', '20230922', '20231221']",11,430620.0,7191910.0,32751,10048
66641,"['20230316', '20230624', '20230922', '20231221']",11,420620.0,7191910.0,32751,10049
66635,"['20230316', '20230624', '20230922', '20231221']",11,406620.0,7191910.0,32751,10050
66620,"['20230316', '20230624', '20230922', '20231221']",11,463620.0,7192910.0,32751,10051
66618,"['20230316', '20230624', '20230922', '20231221']",11,458620.0,7192910.0,32751,10052
66600,"['20230316', '20230624', '20230922', '20231221']",11,429620.0,7192910.0,32751,10053
66597,"['20230316', '20230624', '20230922', '20231221']",11,426620.0,7192910.0,32751,10054
