,location,event_type,band,date,path,geometry
545,Manh,post,B08,2021-08-18,/workspace/Rufai/data/S2-WCD/Manh/img2_cropped/T34SFF_20210818T090559_B08.tif,"POLYGON ((-1.5024205504530024 36.76040979915834, -1.5005480693375888 36.85647377005641, -1.6200944469256306 36.857921963495684, -1.621817761525635 36.76185297079648, -1.5024205504530024 36.76040979915834))"
546,Manh,post,B12,2021-08-18,/workspace/Rufai/data/S2-WCD/Manh/img2_cropped/T34SFF_20210818T090559_B12.tif,"POLYGON ((-1.5024205504530024 36.76040979915834, -1.5005480693375888 36.85647377005641, -1.6200944469256306 36.857921963495684, -1.621817761525635 36.76185297079648, -1.5024205504530024 36.76040979915834))"
547,Manh,post,B06,2021-08-18,/workspace/Rufai/data/S2-WCD/Manh/img2_cropped/T34SFF_20210818T090559_B06.tif,"POLYGON ((-1.5024205504530024 36.76040979915834, -1.5005480693375888 36.85647377005641, -1.6200944469256306 36.857921963495684, -1.621817761525635 36.76185297079648, -1.5024205504530024 36.76040979915834))"
548,Manh,post,B07,2021-08-18,/workspace/Rufai/data/S2-WCD/Manh/img2_cropped/T34SFF_20210818T090559_B07.tif,"POLYGON ((-1.5024205504530024 36.76040979915834, -1.5005480693375888 36.85647377005641, -1.6200944469256306 36.857921963495684, -1.621817761525635 36.76185297079648, -1.5024205504530024 36.76040979915834))"
549,Manh,mask,,,/workspace/Rufai/data/S2-WCD/Manh/cm/cm.tif,"POLYGON ((-1.5024205504530024 36.76040979915834, -1.5005480693375888 36.85647377005641, -1.6200944469256306 36.857921963495684, -1.621817761525635 36.76185297079648, -1.5024205504530024 36.76040979915834))"
550,Monaco,pre,B07,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B07.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
551,Monaco,pre,B08,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B08.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
552,Monaco,pre,B05,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B05.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
553,Monaco,pre,B03,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B03.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
554,Monaco,pre,B09,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B09.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
555,Monaco,pre,B01,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B01.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
556,Monaco,pre,B02,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B02.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
557,Monaco,pre,B06,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B06.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
558,Monaco,pre,B11,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B11.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
559,Monaco,pre,B12,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B12.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
560,Monaco,pre,B04,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B04.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
561,Monaco,pre,B10,2021-08-02,/workspace/Rufai/data/S2-WCD/Monaco/img1_cropped/T31TGJ_20210802T102559_B10.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
562,Monaco,post,B01,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B01.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
563,Monaco,post,B04,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B04.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
564,Monaco,post,B07,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B07.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
565,Monaco,post,B06,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B06.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
566,Monaco,post,B11,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B11.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
567,Monaco,post,B12,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B12.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
568,Monaco,post,B03,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B03.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
569,Monaco,post,B02,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B02.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
570,Monaco,post,B09,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B09.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
571,Monaco,post,B05,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B05.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
572,Monaco,post,B08,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B08.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
573,Monaco,post,B10,2021-08-27,/workspace/Rufai/data/S2-WCD/Monaco/img2_cropped/T31TGJ_20210827T103021_B10.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
574,Monaco,mask,,,/workspace/Rufai/data/S2-WCD/Monaco/cm/cm.tif,"POLYGON ((0.4520195075482957 43.28605600957445, 0.4574574436387282 43.381869883921425, 0.326082128275562 43.385770651296106, 0.3208498755666676 43.28994381681341, 0.4520195075482957 43.28605600957445))"
575,Murca,pre,B07,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B07.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
576,Murca,pre,B03,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B03.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
577,Murca,pre,B10,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B10.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
578,Murca,pre,B11,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B11.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
579,Murca,pre,B09,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B09.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
580,Murca,pre,B12,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B12.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
581,Murca,pre,B08,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B08.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
582,Murca,pre,B01,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B01.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
583,Murca,pre,B04,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B04.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
584,Murca,pre,B02,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B02.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
585,Murca,pre,B06,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B06.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
586,Murca,pre,B05,2022-07-08,/workspace/Rufai/data/S2-WCD/Murca/img1_cropped/T29TPF_20220708T112131_B05.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
587,Murca,post,B07,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B07.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
588,Murca,post,B12,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B12.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
589,Murca,post,B02,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B02.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
590,Murca,post,B01,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B01.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
591,Murca,post,B11,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B11.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
592,Murca,post,B04,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B04.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
593,Murca,post,B08,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B08.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
594,Murca,post,B06,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B06.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
595,Murca,post,B05,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B05.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
596,Murca,post,B03,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B03.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
597,Murca,post,B10,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B10.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
598,Murca,post,B09,2022-07-23,/workspace/Rufai/data/S2-WCD/Murca/img2_cropped/T29TPF_20220723T112119_B09.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
599,Murca,mask,,,/workspace/Rufai/data/S2-WCD/Murca/cm/cm.tif,"POLYGON ((-1.459663858936129 41.44317004993404, -1.4573879448385505 41.539154838724706, -1.5851455319443315 41.54079800889541, -1.5872331169622365 41.444807718881655, -1.459663858936129 41.44317004993404))"
600,Navvara,pre,B03,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B03.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
601,Navvara,pre,B09,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B09.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
602,Navvara,pre,B06,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B06.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
603,Navvara,pre,B10,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B10.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
604,Navvara,pre,B07,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B07.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
605,Navvara,pre,B02,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B02.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
606,Navvara,pre,B12,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B12.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
607,Navvara,pre,B08,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B08.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
608,Navvara,pre,B11,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B11.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
609,Navvara,pre,B01,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B01.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
610,Navvara,pre,B05,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B05.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
611,Navvara,pre,B04,2022-05-28,/workspace/Rufai/data/S2-WCD/Navvara/img1_cropped/T30TXN_20220528T105619_B04.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
612,Navvara,post,B08,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B08.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
613,Navvara,post,B03,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B03.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
614,Navvara,post,B05,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B05.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
615,Navvara,post,B07,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B07.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
616,Navvara,post,B11,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B11.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
617,Navvara,post,B09,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B09.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
618,Navvara,post,B12,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B12.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
619,Navvara,post,B04,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B04.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
620,Navvara,post,B10,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B10.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
621,Navvara,post,B02,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B02.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
622,Navvara,post,B06,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B06.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
623,Navvara,post,B01,2022-07-07,/workspace/Rufai/data/S2-WCD/Navvara/img2_cropped/T30TXN_20220707T105629_B01.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
624,Navvara,mask,,,/workspace/Rufai/data/S2-WCD/Navvara/cm/cm.tif,"POLYGON ((-1.4864637240229155 42.511455687302664, -1.4841420372033676 42.607423754708655, -1.6140618373716167 42.60906934034135, -1.6161847013063342 42.5130957861982, -1.4864637240229155 42.511455687302664))"
625,North_Euvoia_1,pre,B11,2021-07-29,/workspace/Rufai/data/S2-WCD/North_Euvoia_1/img1_cropped/T34SFJ_20210729T090559_B11.tif,"POLYGON ((-0.7705194030837094 38.94475875115965, -0.7675042724403937 39.04074694648215, -0.8905947207706587 39.04303903937995, -0.8934439184685266 38.9470430555575, -0.7705194030837094 38.94475875115965))"
626,North_Euvoia_1,pre,B06,2021-07-29,/workspace/Rufai/data/S2-WCD/North_Euvoia_1/img1_cropped/T34SFJ_20210729T090559_B06.tif,"POLYGON ((-0.7705194030837094 38.94475875115965, -0.7675042724403937 39.04074694648215, -0.8905947207706587 39.04303903937995, -0.8934439184685266 38.9470430555575, -0.7705194030837094 38.94475875115965))"
627,North_Euvoia_1,pre,B02,2021-07-29,/workspace/Rufai/data/S2-WCD/North_Euvoia_1/img1_cropped/T34SFJ_20210729T090559_B02.tif,"POLYGON ((-0.7705194030837094 38.94475875115965, -0.7675042724403937 39.04074694648215, -0.8905947207706587 39.04303903937995, -0.8934439184685266 38.9470430555575, -0.7705194030837094 38.94475875115965))"
